VesselName,MMSI,VesselType,Length,Width,SOG,Status
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.4,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.6,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.6,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.6,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.5,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.5,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.4,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.4,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.4,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.4,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.3,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.4,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.2,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0.1,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
SEAFREEZE ALASKA,367390380,1001,89.92,13.52,0,under way using engine
